sim_time,vid,latency_s,task_id,action_idx,action_name
37.5,init_46,4.5080790618782824,179,16,16
37.5,init_42,3.4355777831747005,180,5,5
39.0,init_2,11.129064032795036,186,4,4
38.0,init_1,4.61078429741053,183,15,15
39.0,init_11,2.4749181243011824,187,11,11
37.5,init_39,8.97164109639074,181,3,3
39.5,init_49,7.283132262833137,189,3,3
38.0,init_4,5.865731395326738,182,2,2
39.5,init_0,9.17010337852766,188,5,5
38.5,init_42,2.819224708406452,185,6,6
38.0,init_38,13.86115614001468,184,14,14
39.5,init_24,13.622567640389583,190,4,4
40.5,init_4,5.048500179980895,193,14,14
40.0,init_38,6.105167820009494,191,2,2
41.5,init_20,3.7982068793158446,196,12,12
42.0,init_2,2.1316457255160306,199,10,10
41.0,init_49,2.536735333079448,194,7,7
41.5,init_25,13.858112168912431,195,4,4
40.0,init_32,7.822454100926153,192,15,15
42.0,init_0,3.808723317996875,198,13,13
41.5,init_19,2.3535008939370217,197,16,16
42.0,init_40,6.174599076004047,200,16,16
42.5,init_1,3.408708212378245,202,1,1
44.0,init_14,3.1516474430928687,206,0,0
43.0,init_0,7.246177144659127,204,14,14
42.5,init_48,4.4727505312026565,201,12,12
42.5,init_36,12.514536086911836,203,0,0
44.0,init_28,5.650443915690216,209,0,0
44.0,init_40,4.768206833993944,208,13,13
44.0,init_5,5.714581861800425,207,1,1
43.5,init_14,3.365879262421251,205,10,10
44.0,init_39,2.598059879902699,211,5,5
44.5,init_43,1.9667470542184342,212,11,11
44.0,init_24,15.338364924382848,210,4,4
45.5,init_39,7.0627515852557785,214,1,1
45.5,init_42,2.5510032988108624,213,11,11
46.5,init_7,5.458243712918289,215,12,12
46.5,init_40,2.6930155720948483,216,3,3
46.5,init_16,4.819402137043284,217,3,3
47.0,init_29,3.4591831661322456,218,12,12
47.0,init_22,6.132226768136246,219,14,14
48.0,init_0,4.2269853369148604,222,6,6
48.0,init_45,6.549811395658134,221,6,6
48.5,init_37,5.477939779923822,226,3,3
48.5,init_24,3.981944944481692,227,15,15
48.5,init_39,7.610708493327031,229,14,14
48.0,init_37,6.648783734924112,224,5,5
48.5,init_11,4.096426973156731,228,8,8
48.0,init_2,4.66518758634715,223,0,0
48.0,init_17,1.4973597788682462,220,16,16
48.5,init_12,5.576398808029386,225,3,3
50.0,init_14,4.258366285246387,231,12,12
49.5,init_43,2.73579445102967,230,12,12
51.0,init_39,8.923245446818884,235,3,3
52.5,init_30,2.965085263177852,239,10,10
51.5,init_38,22.02805358918569,236,14,14
