sim_time,vid,latency_s,task_id,action_idx,action_name
191.0,init_38,2.0653220316959278,774,,
192.5,init_18,6.390869627548482,779,,
192.0,init_18,3.7068644475635253,777,,
192.5,init_11,11.410580322925462,780,,
192.5,init_37,3.0968722126884902,781,,
193.0,init_12,2.023964450069362,783,,
193.5,init_35,2.519386330059257,785,,
193.0,init_14,4.730922493601586,782,,
192.0,init_37,4.177594752252564,778,,
193.0,init_21,6.348725316818793,784,,
193.5,init_38,5.871124785140473,786,,
194.0,init_18,16.736144835840822,791,,
194.0,init_26,22.632690828866544,787,,
194.0,init_5,5.701445796070875,790,,
194.0,init_29,9.058266013757265,788,,
195.0,init_49,3.3259059262140664,796,,
194.5,init_21,3.4412454707005917,795,,
194.5,init_46,1.0439285925613768,794,,
194.0,init_47,1.7869864301256102,789,,
194.5,init_4,9.720521898497964,792,,
194.5,init_39,16.53655097731641,793,,
195.0,init_17,2.2353736111425264,797,,
